index,state,Year,Month,text,loc_name,likes_count
435216,PA,2022,4,"Cool, I get to swab myself… 😱

Preparing for your COVID-19 test | CVS Pharmacy https://t.co/zh49ztNRNg via @YouTube",Philadelphia,21
435449,PA,2022,4,We need to impeach the mayor https://t.co/GKEzu4ATqe,Philadelphia,19
443600,PA,2022,5,"matisse thybulle, in addition to being a terrible basketball player who cannot dribble, pass, catch, or shoot the ball, also actively tried to spread the novel coronavirus",Philadelphia,64
441234,PA,2022,5,Toughest day for Rudy Gobert since the day he caused COVID-19 https://t.co/snCrH0ffU9,Philadelphia,32
442032,PA,2022,5,More evidence that pediatric vaccination prevents MIS-C: https://t.co/FjqhuSbb8A,Swarthmore,20
443369,PA,2022,5,"We Noko ordered it over two years ago and I used
@gruber's credit card to pay for it but @amazon just delivered the 1st shipment of #COVID19 in #pyongyang. What took so long, #Amazon 🤔
Anyway, thank you #America! USA! #USA!👍 https://t.co/UOI94nkgLx",Philadelphia,19
441436,PA,2022,5,"@TapUltimate I tested positive for Covid-19 Today, I recommend those who may have interacted with me to get tested. I apologize for risking your health. Plz Retweet to spread awareness. I Might have gotten it during King 2022, so those who attended plz be wary as well. https://t.co/9DZEaqoufv",Philadelphia,15
447682,PA,2022,6,Great early morning with @FOX29philly @MikeFOX29 @AlexHolleyFOX29 discussing @hhsregion3 @HHSGov &amp; @WhiteHouse initiatives and resources for #infantformula shortage #COVID19 recovery response &amp; #monkeypox all before 8am!!☀️ https://t.co/gVnOP6RBjv,Philadelphia,54
477728,PA,2022,6,"I was talking to someone recently who summed up the Covid-19 situation perfectly ""everyone lost 2 years"". 

Was it really worth it then?",Drexel Hill,41
477166,PA,2022,6,"New in press @AnnalsATS  Integrating social care, refining clinician communication and enhancing focus on reconstructing the illness narrative are priorities in post-ICU programs during COVID19 @iwashyna @ICU_Recovery @Jomcpeake22 @boehmleanne @hopealuko @sheilaa29594331 https://t.co/ZlycrXvozm",Mount Lebanon,34
478264,PA,2022,6,Very excited for this symposium @isth #ISTH2022 chaired by my friend @JerroldLevy!  We will have a great discussion about the role of VET in COVID19 Coagulopathy (COI disclosure: Haemonetics funding) https://t.co/enY8vW9Bkz,Bell Acres,24
449834,PA,2022,6,"We took a moment of silence for all the workers we lost over the course of the #COVID19 pandemic. 

Thanks to all the workers who joined us to tell their stories. #AFLCIOConv https://t.co/co1IGHY7Mq",Philadelphia,23
481885,PA,2022,7,"Highly vaccinated Australia posts highest daily Covid19 death toll in world according to Worldometers, prompting fresh calls for boosting and masks, as pandemic emergency notches up 860 days. https://t.co/kwEiPnWzOY",Bristol,474
482339,PA,2022,7,Breaking:  President Biden tested positive for COVID-19 this morning @FOX29philly https://t.co/tjbTlANqOL,Philadelphia,94
483419,PA,2022,7,"President Biden's Job was to stop the Bleeding, pull us out of the Coronavirus Pandemic, and get us to 2024. Gas Prices are dropping. Thanks for everything, Joe. 💙💙💙🇺🇲🇺🇲🇺🇲",North Braddock,59
478788,PA,2022,7,"Anthrocon 2022 is the largest furry convention since COVID-19 began, beating MFF2021. https://t.co/FrFIuk0zj0 https://t.co/qQhZImQ5ox",Pittsburgh,26
479249,PA,2022,7,"An amazing view of Batmobile built from scratch by Mr. Bob during the covid-19 lockdown. What an amazing job he did. 

#Auxtas #Batmobile #vehicle https://t.co/m0BT2cteie",Philadelphia,23
489749,PA,2022,8,"Absolutely nauseating that our taxpayer dollars are funding an organization that seeks to destroy our bodily autonomy

That has engaged in centuries of sexual assault

That militantly supports the insurrectionist GOP

Keep your rosaries outta our ovaries! https://t.co/66uDhld2ON",Philadelphia,1431
489896,PA,2022,8,"Collin College fired a professor for associating with a union and criticizing its COVID-19 reopening plan. A federal court denies qualified immunity and allows her First Amendment case, backed by @theFIREorg, to proceed. https://t.co/5eoPz3ztmU",Philadelphia,457
491039,PA,2022,8,"Throughout the COVID-19 pandemic, nursing-home workers have done an unbelievable job... We all remember the signs proclaiming that “a hero works here.” But they were not treated with a hero’s welcome, nor paid what they deserved.

I stand with @seiuhcpa https://t.co/Yi2GMEmzlO",Philadelphia,111
487582,PA,2022,8,@sammy4723 Wrong. Many people have had COVID-19 who do not realize they have had it.,Mount Lebanon,55
488791,PA,2022,8,"Governor Wolf of Pennsylvania has asked for the legislators to approve the $2000.00 stimulas checks. He asked again Friday the money is from covid-19 leftover. People making less than $80,000 would receive the checks . Pennsylvania Republicans continue to block it.",Conshohocken,25
493634,PA,2022,9,Went to New York fashion week and all I got was Covid-19,Pittsburgh,30
494726,PA,2022,9,@DrOz Are you really going to go there? #NoOzHere https://t.co/iW8wZSak5G https://t.co/wsuA7vvNmJ,Philadelphia,23
491607,PA,2022,9,Let the rest of Europe fund this war. https://t.co/9DAozQGSCv,Upper Darby,22
491906,PA,2022,9,Most insightful tweet you will read today. https://t.co/kpgBI6WB14,Downingtown,17
494164,PA,2022,9,@lou_birrell shares findings from over 14k Australian teens showing that even before the #COVID19 pandemic rates of psychological distress were increasing...but rates of alcohol use were decreasing #isrii11,Pittsburgh,14
498439,PA,2022,10,So the Dodgers got nothing but a COVID-19 title  just like the Fakers. Does it count?,Philadelphia,154
499323,PA,2022,10,"Your next Governor matters more than ever before, folks.  Want you kids kept from this?  You must vote Republican. https://t.co/zHBoWtI0K8",King of Prussia,94
500552,PA,2022,10,"In September 2020, @HouseScience and @housesciencegop organized a hearing to assess the impacts of COVID-19 on university research. Witnesses pointed to how students are delaying graduation as they can’t complete experiments or find jobs. We’re seeing those anecdotes in data now. https://t.co/Gr9pWuEIiX",Pittsburgh,12
499094,PA,2022,10,"#COVID19 drove the #healthcare industry to embrace one challenging reality: Adapt or die. 

Adapt to new technological approaches. Adapt the information shared with HCPs. Adapt to reach patients in real-time. 

Thank you, #DPEast, for a great introduction to today’s HCP track. https://t.co/XkKN99FJPW",Philadelphia,9
500719,PA,2022,10,"Landmark observations and publications during the early COVID times, lead to landmark talks for the AHA/ASA. Bravo @PascalJabbourMD and team @JeffersonUniv @TJUHNeurosurg! https://t.co/CVGTaWK3sN",Philadelphia,9
502936,PA,2022,11,"Relief for our #SystemicSclerosis patients! In this #COVAD study we show

👉 #COVID19 vaccines ✨Safe in SSc✨
👉Vaccine-induced ADEs (80% minor, 3% major) similar to HCs; Risk of🏥🚫different 
👉 Pfizer ⬇️ADEs vs other vaccines

Check out Abstract 1052 #ACR22 
#RheumTwitter https://t.co/29XJJFqhNM",Philadelphia,37
501928,PA,2022,11,#Sixers guard Danuel House Jr. is out with non COVID-19 illness.,Philadelphia,36
502605,PA,2022,11,#NARACES2022 I’m always passionate about sharing research findings. Thanks to all the audience for their collective efforts to support counseling students affected by the #COVID19 pandemic. https://t.co/mp14QXNRxe,Pittsburgh,18
502540,PA,2022,11,"HOW is it that I’m still #COVID19 negative?🧵

#MSKRad pals got infected with #COVID in Barcelona while at #ISS2022, and became sick, some for a few days, and some for over a week now.

I’m so exhausted that I fell asleep on a readout with trainees while still talking to them.
1 https://t.co/2yVAWlBq3X",Philadelphia,14
501453,PA,2022,11,"If someone in your life is still avoiding indoor gatherings, asking if they’d like to meet outside on a nice day or offering to drop off a favorite movie or book is preferable to arguing about risks of eating inside a restaurant. I’m grateful when someone accepts my precautions. https://t.co/BUACPKFmcb",Bensalem,9
45584,Puerto Rico,2021,1,"“VeTe pA cUba” 

Cuba: https://t.co/Ytm3k3cYZL",Caguas,847
28612,Puerto Rico,2021,1,"Someone is alive this week because you wore a mask last month.

Someone is healthy today because you washed your hands and kept your distance.

Someone is ignoring the science, yet breathing still, because you listened.

Thank you for your kindness.
Let’s keep it going.

#COVID19",Breñas,690
451148,Puerto Rico,2021,1,"Cada persona joven y saludable que se está vacunando, le está quitando la oportunidad a una persona mayor más frágil. #EgoismoTotal #COVID19",Candelero Abajo,690
464945,Puerto Rico,2021,1,"So clear to me that we are not in a “global pandemic” but rather a world of varying and unequally distributed risks, exposures, and catastrophes.... https://t.co/CsK1ghbB7L",San Juan,529
33117,Puerto Rico,2021,1,"Mi gente, mi esposo acaba de dar positivo al covid19. Me siento muy triste. 😭",Ponce,382
471154,Puerto Rico,2021,2,Las personas educadas y conscientes de Pierluisi están dando positivo al COVID-19 🥴,Caguas,960
507263,Puerto Rico,2021,2,Irresponsable el que arroje positivo a COVID-19 y no cumpla con las directrices de aislamiento. Especialmente el funcionario público que dice “este virus los paramos todos” y son los primeros en no cumplir.,La Dolores,251
468456,Puerto Rico,2021,2,Y dijo lo mismo con Pedro Julio y los empleados de Yulin 🤔🤔🤔 o esos son más lindos 🤐 https://t.co/kPeSckhcT7,Ancones,68
55822,Puerto Rico,2021,2,"Acto solemne en ocasión a las 2,007 víctimas del Covid-19 a pocos días de cumplir un año de esta pandemia en nuestra isla. 
Nuestra solidaridad y respeto a quienes han perdido a un familiar víctima de este mal. Prendemos una vela por cada alma que ha partido con el Señor. https://t.co/CYvzKvMYLi",Bayamón,66
508073,Puerto Rico,2021,2,"Ese coordinador y usted son dos irresponsables. ¿Dónde dice que el periodo de aislamiento debe ser menor a 10 días? Con un resultado positivo a COVID19 usted está poniendo en riesgo a su familia, empleados y a todo el que esté en contacto. ¡IRRESPONSABLE! https://t.co/DvqnkP6wJ8",Caguas,29
80115,Puerto Rico,2021,3,Los casos que se reportan como positivos al COVID19 han bajado significativamente o es que menos personas se están haciendo la prueba?,Caguas,68
109947,Puerto Rico,2021,3,En plena faena la Clínica de Vacunación contra COVID-19 para facultativos en @uprm @UPR_Oficial . ¡Que la salud los acompañe y que pronto podamos retomar la normalidad normal!😁💚🐶 https://t.co/P7oYi9YJTP,Perchas 2,62
79192,Puerto Rico,2021,3,"Mañana iré a ponerme la primera dosis de la vacuna contra el COVID-19 en el Hospital Municipal en Centro Médico. 

Para sacar cita llamen al 787-480-2712. 

Hilo 🧵... https://t.co/uNSVi4ldke",San Juan,32
100314,Puerto Rico,2021,3,"Gran idea del grupo de teatro infantil La Colmenita de Cuba, de producir esta campaña sobre la vacunación contra el #COVID19. 
Vía @ldejesusreyes https://t.co/7muiXmR7Li",Quebrada Yeguas,25
72171,Puerto Rico,2021,3,"El DE un verdadero desastre...a más de un año de los terremotos y el COVID-19 no hicieron nada en las escuelas públicas. Eso es condenable... unos gobiernos incapaces..,Y quiere abrir...¡Qué irresponsable!",Quinto,24
130127,Puerto Rico,2021,4,Nos esperan posiblemente las semanas más duras en toda la pandemia del #COVID19. Pido al gobierno que piense en salvar vidas por encima de la economía. Volvemos a ponernos a disposición del @GovPierluisi para sentarnos en la mesa y nuevamente tomar las decisiones que sean por 🇵🇷 https://t.co/F4NLNei0oJ,Villalba,298
135015,Puerto Rico,2021,4,"🧵: He estado pensando, aquí en PR, para poder hacerse una prueba de Covid-19 en la mayoría de los laboratorios hay que tener una orden médica y cubierta/plan para que la prueba sea gratuita. A estas alturas esto es totalmente ABSURDO. 1/",Barranquitas,261
131884,Puerto Rico,2021,4,"Dos cosas que hoy me traen paz al espíritu: la dedicación al servicio de enfermeras(os) y empleadas(os) de @uprm (estudiantes, profesoras, Servicios Medicos, @DecadmiU ) y el ver estudiantes POR FIN vacunándose contra el COVID19. https://t.co/ka1iuMoC0Z",Mayagüez,138
134982,Puerto Rico,2021,4,"Use 😷 para protegerse del COVID-19 y por la calidad de aire. Densa nube de polvo del Sahara se mueve sobre nuestra región y persistirá en el fin de semana. Calidad de aire: INSALUBRE para grupos sensitivos. Estos granitos de arena irritan ojos, garganta y vías respiratorias. https://t.co/PgEPCsGyqd",Pueblo Viejo,106
125590,Puerto Rico,2021,4,"VACUNACIÓN | La tarjeta de vacunación contra el coronavirus es muy importante y única. En ella se establece la vacuna que recibió, fecha y lugar. Estas son las recomendaciones para cuando ya has completado todas las dosis. ¡Cuídala!

#ProtégeteVacúnate https://t.co/iRDRYbT1v7",San Juan,97
164262,Puerto Rico,2021,5,"Estudiantes del @uprm Recinto de Mayagüez tendrán que presentar evidencia de estar completamente vacunados contra el #COVID19, o acreditar razones médicas o religiosas para ser eximidos del requisito. https://t.co/o9tDjP8byh",Bayamón,125
157721,Puerto Rico,2021,5,"The moment we’ve been waiting for, “finally-hug-your-mom day!”. Blessed to have the vaccine against COVID-19 🥲 🙏 https://t.co/siMHaGsRF9",Cabo Rojo,70
171963,Puerto Rico,2021,5,"SÓLO UN (1) CASO POSITIVO, 2.6 TASA DE POSITIVIDAD Y 62% VACUNADOS EN VILLALBA

Hace unas semanas nos trazamos la meta y con mucho esfuerzo y trabajo en equipo #Villalba va tras la inmunidad colectiva y ningún caso de #COVID19. Con tu ayuda lo vamos a lograr. VACÚNATE 💉🙏 https://t.co/L887Cqx7tV",Villalba,39
166829,Puerto Rico,2021,5,"Garantizando la transparencia de los servicios que brindamos en beneficio del sector empresarial y clase trabajadora, hoy llevamos de manera virtual la Vista Pública a Patronos, tomando en cuenta la seguridad y protección de todos para evitar el contagio del COVID19. @fortalezapr https://t.co/bbIEAfzJQu",Bayamón,29
168294,Puerto Rico,2021,5,Los números han mejorado considerablemente. La vacuna funciona. https://t.co/gCDlyYA9Ww,Pueblo Viejo,21
181662,Puerto Rico,2021,6,Me acabo de enterar q a  la Farmacéutica le dio Covid-19 con sus✌dosis de vacuna!😷,Contorno,30
195494,Puerto Rico,2021,6,¿César Vázquez tiene contrato con WKAQ 580? Ahí está hablando de libertad individual y el brote de COVID-19 en la iglesia de Mayagüez,Río Cañas,25
185037,Puerto Rico,2021,6,"When Biden says that, it’s accepted and discussed seriously. When Trump said it, he was the recipient of vitriol and ridicule. The journalistic double standard is nothing short of amazing. https://t.co/KbSxBLVvp2",Dos Bocas,22
181554,Puerto Rico,2021,6,"📌OPINIÓN| @SecHacienda usted no cree que todo el mundo estuvo expuesto al covid19? Lo ideal sería, dividir el bono entre todos los que rinden planillas, son la fuerza laboral de PR. Así evitamos más controversias por lo bonos y se incentiva la clase trabajadora en general.",Guamá,16
191237,Puerto Rico,2021,6,"VILLALBA tiene 67.6% de personas vacunadas en dosis completas y sólo 1 caso positivo por prueba molecular. Seguimos trabajando sin descanso hasta lograr la inmunidad colectiva y vencer esta terrible pandemia del #COVID19. 

#VillalbaSiemprePrimero https://t.co/KlX28WK4CR",Villalba,16
199079,Puerto Rico,2021,7,"VILLALBA ES EL PRIMER MUNICIPIO EN LOGRAR EL 70% DE INMUNIDAD COLECTIVA 🙏🙌

La ciudad que implementó el primer sistema de rastreo de #COVID19, ha logrado convertirse en el 1ro en lograr la inmunidad colectiva (rebaño) al vacunar el 70.1% de su población con sus dosis completa. https://t.co/AZ2RS51fm1",Juana Díaz,257
226885,Puerto Rico,2021,7,"EN VILLALBA DAMOS EJEMPLO

El 95% de nuestros empleados municipales ya están vacunados con sus dosis completas. Ya el 80% de nuestra población tiene al menos la primera dosis de la vacuna contra #COVID19 y el 72% ya tiene sus dosis completadas. Acceso y educación es la clave!!",Villalba,169
214975,Puerto Rico,2021,7,"Hospitalizaciones por COVID-19 en 8 días: 

13 julio- 56
14 julio- 72
15 julio- 73
16 julio- 73
17 julio- 78 
18 julio- 84
19 julio- 86
20 julio- 92
21 de julio- 102",Caguas,109
206961,Puerto Rico,2021,7,"Mientras aquí hacen un sorteo para que la gente se vacune en otros países todavía ni acceso a la vacuna del COVID19 han tenido aún. 

La hipotenusa de las desigualdades en salud mundial.",San Juan,71
197107,Puerto Rico,2021,7,Esto me recuerda cuando @drrafael_md dijo que el COVID no llegaría porqué no hay vuelos directos de China 🤡 https://t.co/cE0o8eCEZg,Caguas,41
246791,Puerto Rico,2021,8,Real super heroes https://t.co/Y6nAggvgA2,Monacillo Urbano,67
281118,Puerto Rico,2021,8,"8:00 am No es usual que ponga estas imágenes juntas pero es nuestra realidad en esta temporada de huracanes ante el despunte de casos de COVID-19 y la amenaza de huracanes intensos. Eso forzará a muchos a estar en refugios, ya sea de forma preventiva o en periodos largos…1/3 https://t.co/hyTMRAFFMI",Pueblo Viejo,64
245593,Puerto Rico,2021,8,Enough said https://t.co/TH1RmHFf2k,Monacillo Urbano,54
268721,Puerto Rico,2021,8,Wow … @FLAGALine just cancelled their tour because of #COVID19 https://t.co/gBjluNGTzf,San Juan,53
281004,Puerto Rico,2021,8,"Algunas (¡no todas!) de las causas por las que el Covid-19 se está disparando en este mes de agosto. 
La responsabilidad es individual, pero ¿no creen que el liderato lo permite?
¿Será que quieren bajar la población o es ineptitud o es que no les importa nada?
Van 2,785 muertes https://t.co/ecK2t5NdWP",Guaynabo,52
293233,Puerto Rico,2021,9,"Concienciando a estudiantes y maestros sobre #perseverancia en la vida, #CambioClimatico #huracanes #terremotos #COVID19 en @Sor_Isolina de Ponce, Guayama y Caimito junto al @ECOEXPLORATORIO y #masterflex ¡Gracias! https://t.co/iBSJbpXnZr",Pueblo Viejo,79
290337,Puerto Rico,2021,9,En Puerto Rico ya lo hacemos. Se llama el BioPortal creado y programado por @ElvisGNieves en el @desaludpr https://t.co/fyh16h84me,El Cinco,67
293143,Puerto Rico,2021,9,¡Cautela! Insalubre la calidad de aire. 😷 Personas delicadas por su salud respiratoria (#asma #alergia #COVID19 etc. ) deben evitar exponerse al aire libre por tiempo prolongado. https://t.co/x5IJFawcgv,Pueblo Viejo,40
292881,Puerto Rico,2021,9,"SELLA TU COMPROMISO CON VILLALBA 💪

Continuamos visitando y entregando a nuestros comerciantes sus sellos certificando que el 💯% de sus empleados están vacunados contra el #COVID19. #VillalbaSiemprePrimero https://t.co/Zod1uFexVJ",Villalba,24
292879,Puerto Rico,2021,9,"Puerto Rico va por sobre el 80% con primera dosis.

La diferencia entre ser parte o no de la federación de estados más poderosa en este hemisferio es evidente.

¡En la unión está la fuerza!

Mi solidaridad con nuestros vecinos latinos que sufren por cosas que aquí sobran 💔 https://t.co/n0F2ytvTcO",San Juan,21
332420,Puerto Rico,2021,10,Le epidemiologa del gobierno le explica a Rubén Sánchez sobre COVID-19 entenderá algo de números ? Dijo q la marcha fue mucha gente 😹necesita espejuelos nuevos y un perro guía 🤡,Hoyo Mulas,47
321986,Puerto Rico,2021,10,HOY SE REPORTA NINGÚN CASO POSITIVO AL #COVID19. Hemos vacunado al 97.7% de la población apta en primera dosis y 90.7% con sus dosis completas. Seguimos dando cátedra en la batalla contra la pandemia y sin bajar la guardia 🙏 https://t.co/0xNV6pwBNG,Villalba,28
336794,Puerto Rico,2021,10,"Consejo, repasen un poco el procedimiento parlamentario para cuando pidan “la previa” sepan lo que está pasando. https://t.co/JQ0GOEPNmG",Mayagüez,19
341347,Puerto Rico,2021,10,🚨🚨Departamento de salud le cierra el show a Medalla Light Yellow Halloween por no cumplir protocolo de COVID19 en Mayagüez.  Guillotina no aprende! https://t.co/qZM4g9BnTJ,Moca,18
328803,Puerto Rico,2021,10,"HOY COMENZAMOS OTRA SEMANA CON CERO (0) CASOS POSITIVOS AL #COVID19. Además un 97.9% de nuestra población apta está vacunada con su primera dosis y el 91.3% con sus dosis completas. 

SIGAMOS DANDO CÁTEDRA 🙏 https://t.co/bZxmcGpg07",Villalba,13
350352,Puerto Rico,2021,11,¡Orgullo 🇵🇷! https://t.co/0WgP1OyTE4,Pueblo Viejo,101
360475,Puerto Rico,2021,11,Como es eso defendible? Una cosa no tiene que ver con la otra https://t.co/ibOgqKWq6m,Monacillo Urbano,71
360946,Puerto Rico,2021,11,"Ya.  
Dosis de refuerzo (“booster”) ✅

1+2+B

#vacúnate 
#COVID19 https://t.co/dLFajtTbr8",San Juan,35
358250,Puerto Rico,2021,11,Boletín de COVID-19 del 20 al 26 de noviembre. @RullanAgustin @Gloribell https://t.co/k76qszG17W,Playa,20
348626,Puerto Rico,2021,11,Such encouraging selections of 2 powerhouse Black women 2 lead NY health❗️🩺 @DrChinazo &amp; @DrMaryTBassett #BLM #overdose #COVID19 #Health https://t.co/xEmUuJAEge,Isla Verde,17
384033,Puerto Rico,2021,12,"#NOW: Puerto Rico’s #COVID19 positivity rate is nearly at 19%. 

Yesterday morning the rate was at 16%.

Early last week the island had a positivity rate of 2%. #PuertoRico",Demajagua,214
384021,Puerto Rico,2021,12,"✅ Los nuevos tratamientos de 𝗣𝗳𝗶𝘇𝗲𝗿 (Paxlovid) y 𝗠𝗲𝗿𝗰𝗸 (Molnupiravir) contra COVID-19 que han sido autorizados por la FDA son 𝗮𝗻𝘁𝗶𝘃𝗶𝗿𝗮𝗹𝗲𝘀, estos no sustituyen a las vacunas.  

💡 Estos tratamientos son lo que es el Tamiflu para la Influenza.",Fajardo,158
377999,Puerto Rico,2021,12,"En los pasados 10 días se han confirmado 10,100 casos positivos de #COVID19 en PuertoRico. El total de casos positivos en todo el mes de noviembre fue 3,590. Pendientes a @NoticentroWAPA 5pm https://t.co/en5YkocQl9",Pueblo Viejo,90
388065,Puerto Rico,2021,12,"[Turismo] Vacunado o no, a partir de hoy, llegando vía aérea a #PuertoRico recuerda que necesitas prueba negativa de #COVID19 (antígeno o PCR) con 48 hrs de vigencia y llenar declaración del viajero en https://t.co/zXwpJkduEz https://t.co/hXYOez4tRk",San Juan,66
393262,Puerto Rico,2021,12,Buenos días preparándome para la batalla luego de un procedimiento médico q me mantuvo fuera 2 días q tengan mil bendiciones y mucha salud aún estoy recuperando pero tengo funciones de fin de año importante q realizar no tengo pruebas COVID-19 ni para mi familia y empleados sorry,Cupey,64
406462,Puerto Rico,2022,1,"Buen día, comenzamos la semana sin bigote. 

Éxito y recuerden su 😷👃👄 y la 💉 contra el COVID19. https://t.co/cAhGVjC99v",Gobernador Piñero,59
406457,Puerto Rico,2022,1,Cuídense por usted y por sus niños #COVID19,Hoyo Mulas,42
400779,Puerto Rico,2022,1,"Porque a los maestros q el gobernador PP les dio compensación de COVID-19 7,000$ sin casi trabajar con niños y a los profesionales de la salud nos dio 2000 y casi los 2 millones de habitantes a hacer pruebas COVID expuestos a diario ! Justo no es q expliquen este trato al MT",Cupey,38
400795,Puerto Rico,2022,1,"Today I joined @TerryMoran on @ABCNewsLive to talk about the rapid surge of COVID-19 in Puerto Rico 🦠🇵🇷 

The island’s positivity rate now stands at 34%.

https://t.co/KlWEOSmRS7",Pueblo Viejo,27
405965,Puerto Rico,2022,1,"Todos con 3era dosis!🤦‍♀️
Confirman que 56 asilos tienen brotes de COVID-19 - El Nuevo Día https://t.co/V324o47HR4",Bayamón,26
425912,Puerto Rico,2022,2,El coronavirus viendo cómo la guerra le roba los titulares… https://t.co/K7ms2fOEtW,Pueblo Viejo,50
419183,Puerto Rico,2022,2,"Un pichón de dictador orgulloso de ser capataz de sus súbditos, todo un éxito de mantengo , incapaces de llenar un hoyo, proveer lo básico y expertos rogando de rodillas.Patético https://t.co/8Uau5JrEcW",Universidad,25
426490,Puerto Rico,2022,2,Los llamados expertos criollos coloniales no quieren soltar la teta y el poder gubernamental usando el virus chino . Se han acostumbrado a mandar y se creen que alguien voto por ellos. Hora de irse y soltar los topos. https://t.co/mdZnOvTP0n,St. Just,15
420162,Puerto Rico,2022,2,Important thread. We are many and we will mobilize. #MarkedByCOVID https://t.co/409Kkyxd0R,Isla Verde,14
426275,Puerto Rico,2022,2,"A los totalitarios del gobierno colonial de la ínsula , esto es sencillo : el territorio color verde somos nosotros; verde es low risk, es decir que nadie debe usar mascarillas. Lo dice el americano. Le creemos? O cogemos los chavos y no le creemos como hacen los populares ? https://t.co/kEbUeN5B8Q",St. Just,12
427130,Puerto Rico,2022,3,"Esto es importante, un Tribunal federal ha ordenado a Pfizer a revelar lo que querían esconder por 70 años. https://t.co/UlyASAqG67",St. Just,21
428242,Puerto Rico,2022,3,"Una dosis de refuerzo de la experimental no te da inmunidad, ellos saben esto, el CDC lo sabe y lo ha dicho. Mienten por placer. https://t.co/knxBR7pvfa",St. Just,20
429883,Puerto Rico,2022,3,"Noten que por primera vez, Salud colonial pide que consultes a tu médico y recibas tratamientos y trates de no hospitalizarte . Debieron hacer esto en marzo 2020. No lo hicieron por $$ de vacunas experimentales https://t.co/Jd98BiT2fS",St. Just,16
434101,Puerto Rico,2022,3,Reitero el mensaje… ¡ pq NO debe pasar desapercibido ! El @CDCgov finalmente deja sin efecto el mensaje de que viajar en #crucero es riesgoso https://t.co/l2xqILMTJX,San Juan,14
431966,Puerto Rico,2022,3,Pregunta seria: ¿ hasta cuándo el @desaludpr va a dar los updates diarios de casos de #COVID19 ?,San Juan,10
434890,Puerto Rico,2022,4,"Claaaaro... Hay camas en los hospitales. Olvídense del virus.
🤡🤡🤡 https://t.co/a4Rgzmc4n8",Mayagüez,24
439243,Puerto Rico,2022,4,"Un ejemplo de las cosas estupidas q implanta el gobierno de Pierluisi. Mascarillas afuera al aire libre? Eso no hace sentido.Los niños no están muriendo ni enfermándose en términos generales por el virus chino.Protejan los vulnerables, dejen de estar metiendo miedo a la población https://t.co/vKoqvGy0Mo",St. Just,15
437904,Puerto Rico,2022,4,"Calendario de pruebas de detección contra el COVID-19 gratis alrededor de la isla... si estuviste expuesto en Semana Santa o tienes síntomas,  arranca para el Centro de Rastreo más cercano.
#HaztelaPrueba https://t.co/lyld4H4x6c",Fajardo,14
436509,Puerto Rico,2022,4,Oficialmente habrá temporada de #cruceros en #Alaska con los itinerarios pre pandemia 🎉 https://t.co/Aug7pin6Ny,San Juan,10
437718,Puerto Rico,2022,4,"Hospitalizaciones: de 110 a 120 ⬆🔥
Pediátricas: de 33 a 29
Adultas: de 77 a 91 ⬆🔥
Positividad: 19.05% a ????
1 muerte https://t.co/PVjuxgtnew",Mayagüez,10
441536,Puerto Rico,2022,5,"𝟓 #𝐍𝐨𝐭𝐢𝐜𝐢𝐚𝐬
✅Chitón de Miguel Romero ante contradicciones. Dice no hablará más de JR Asphalt⁣
✅25% positividad COVID19🇵🇷⁣
✅Sigue abajo AutoExpreso⁣
✅Buscan hombre por hallazgo de cuerpo descuartizado de mujer⁣
✅Celtics y Grizzlies empatan sus series NBA https://t.co/dcb89ProGh",Vega Alta,46
445425,Puerto Rico,2022,5,"@kristianbob Si el negativo de COVID-19 es por pruebas caseras, a mi el positivo vino el cuarto día de síntomas... hazte otra prueba.",Caimito,15
441324,Puerto Rico,2022,5,COVID-19 Deaths 80% Lower in Highly Vaccinated Communities https://t.co/5SPBJjVkZN,Pueblo Viejo,14
447622,Puerto Rico,2022,5,"En Costco, era así al principio de la pandemia 😷 🤡 https://t.co/jYLUuivslh",San Juan,14
442148,Puerto Rico,2022,5,Corrección confirma descontrol en contagios de COVID-19 en cárcel de Bayamón https://t.co/KKxHgLej8y via Primera Hora,Fajardo,8
477103,Puerto Rico,2022,6,"Como el COVID19 no basto, vino el Monkeypox y ahora en Gran Bretaña investigan posibles casos de polio. 

Ya morimos todos.",Gobernador Piñero,15
477440,Puerto Rico,2022,6,"If you’re attending #SPSSICon22, come drop by my poster before 9am in Querube/Preciosa at and learn more on how people are dehumanized during the COVID-19 pandemic. @SPSSI https://t.co/OsZgbCTolq",Isla Verde,9
449669,Puerto Rico,2022,6,@VDSORLANDO @latinchai @ConsulMexOrl en la jornada sabatina en Orlando y en el consulado móvil de Clearwater #saludpreventiva #COVID19 #somosventanillas @IME_SRE @VDS_UM @ventanillasalud https://t.co/nygaFfbYdC,Morovis Norte,7
449374,Puerto Rico,2022,6,¡Por Fin! Se espera que el Gobierno de Estados Unidos anuncie este viernes la medida para eliminar el requisito de una prueba negativa de covid-19 para los viajeros que quieran ingresar a EE.UU.,Algarrobo,6
448566,Puerto Rico,2022,6,@jorgeasencio4 @JaimePadua5 @RobRoy945 JGo tiene el récord Guinness de contagios con COVID-19,Mayagüez,5
481998,Puerto Rico,2022,7,"La viruela no es una enfermedad de transmisión sexual…. Están desinformando, estigmatizando y llevando todo por un precipicio 😡😡😡😡😡😡 el COVID-19 se va a quedar corto si siguen así 😓😓😓😓",Algarrobos,202
